hora	latitude	longitude	velocidade_gps	altitude	tensao	corrente	velocidade
2023-11-08 14:46:53.652	-15.98944	-48.04538	2.95	0	51.65	6.1	0
2023-11-08 14:46:54.640	-15.98943	-48.04538	2.633	0	51.65	6.1	0
2023-11-08 14:46:55.544	-15.98943	-48.04539	2.104	0	51.59	-12.2	0
2023-11-08 14:46:56.649	-15.98943	-48.04539	1.66	0	51.65	6.1	0
2023-11-08 14:46:57.755	-15.98944	-48.04540	1.376	0	51.65	4.88	0
2023-11-08 14:46:58.751	-15.98945	-48.04541	0.819	0	51.65	-7.32	0
2023-11-08 14:46:59.754	-15.98947	-48.04541	0.732	0	51.65	6.1	0
2023-11-08 14:47:00.766	-15.98949	-48.04542	1.826	0	51.65	6.1	0
2023-11-08 14:47:01.712	-15.98951	-48.04542	2.24	0	51.65	-4.88	0
2023-11-08 14:47:02.680	-15.98952	-48.04543	2.659	0	51.65	6.1	0
2023-11-08 14:47:03.673	-15.98953	-48.04543	2.358	0	51.65	6.1	0
2023-11-08 14:47:04.695	-15.98953	-48.04543	1.804	0	51.65	2.44	0
2023-11-08 14:47:05.686	-15.98953	-48.04543	0.926	0	51.65	7.32	0
2023-11-08 14:47:06.705	-15.98953	-48.04543	0.123	0	51.65	4.88	0
2023-11-08 14:47:07.735	-15.98952	-48.04544	0.752	0	51.65	-7.32	0
2023-11-08 14:47:08.744	-15.98952	-48.04544	0.867	0	51.65	6.1	0
2023-11-08 14:47:09.737	-15.98952	-48.04544	0.794	0	51.65	6.1	0
2023-11-08 14:47:10.795	-15.98954	-48.04544	0.213	0	51.65	6.1	0
2023-11-08 14:47:11.785	-15.98955	-48.04545	0.502	0	51.65	4.88	0
2023-11-08 14:47:12.762	-15.98956	-48.04545	0.477	0	51.65	6.1	0
2023-11-08 14:47:13.752	-15.98957	-48.04545	0.786	0	51.65	7.32	0
2023-11-08 14:47:14.737	-15.98957	-48.04545	0.756	0	51.65	6.1	0
2023-11-08 14:47:15.765	-15.98957	-48.04545	0.701	0	51.59	4.88	0
2023-11-08 14:47:16.792	-15.98957	-48.04545	0.38	0	51.65	4.88	0
2023-11-08 14:47:17.785	-15.98959	-48.04546	0.354	0	51.65	6.1	0
2023-11-08 14:47:18.761	-15.98959	-48.04547	0.237	0	51.59	6.1	0
2023-11-08 14:47:19.852	-15.98960	-48.04547	0.163	0	51.65	4.88	0
2023-11-08 14:47:20.864	-15.98961	-48.04548	0.117	0	51.59	6.1	0
2023-11-08 14:47:21.767	-15.98962	-48.04548	0.322	0	51.65	-18.31	0
2023-11-08 14:47:22.770	-15.98963	-48.04549	0.353	0	51.59	-7.32	0
2023-11-08 14:47:23.825	-15.98963	-48.04549	0.575	0	51.65	-13.42	0
