hora;latitude;longitude;velocidade_gps;altitude;tensao;corrente;velocidade;acel_x;acel_y;acel_z;gyro_x;gyro_y;gyro_z
2023-11-08 14:51:56.996;-15.98973;-48.04557;2.462;0;51.53;3.66;0;6.44998;-0.237026;7.75243;0.00786064;0.0258469;0.0130567
2023-11-08 14:51:57.997;-15.98974;-48.04558;2.464;0;51.53;-17.08;0;6.51702;-0.241814;7.79073;0.00466309;0.0225161;0.0118576
2023-11-08 14:51:58.973;-15.98974;-48.04559;1.814;0;51.59;4.88;0;6.52659;-0.253785;7.77158;0.00239816;0.024781;0.0106585
2023-11-08 14:51:59.972;-15.98974;-48.04559;1.653;0;51.59;-14.64;0;6.52659;-0.260968;7.74285;0.00399694;0.0223828;0.0146554
2023-11-08 14:52:00.968;-15.98974;-48.04559;1.314;0;51.59;4.88;0;6.44519;-0.244209;7.79552;0.00612864;0.0227825;0.013856
2023-11-08 14:52:01.989;-15.98975;-48.04560;1.776;0;51.59;4.88;0;6.4428;-0.280122;7.79791;0.00586217;0.0258469;0.0137228
2023-11-08 14:52:03.004;-15.98976;-48.04561;2.238;0;51.59;3.66;0;6.46195;-0.21069;7.72609;0.00253139;0.0253139;0.0101256
2023-11-08 14:52:03.997;-15.98976;-48.04563;2.545;0;51.59;3.66;0;6.48829;-0.248997;7.75003;0.00692802;0.0258469;0.0137228
2023-11-08 14:52:04.996;-15.98976;-48.04563;2.436;0;51.59;-17.08;0;6.51223;-0.208296;7.73567;0.00612864;0.0242481;0.014389
2023-11-08 14:52:05.999;-15.98976;-48.04564;2.515;0;51.59;-13.42;0;6.55054;-0.227449;7.79791;0.0042634;0.0218499;0.0130567
2023-11-08 14:52:07.000;-15.98976;-48.04565;2.539;0;51.59;-17.08;0;6.5242;-0.217872;7.78355;0.00293109;0.0262466;0.0157213
2023-11-08 14:52:08.121;-15.98977;-48.04566;2.385;0;51.59;4.88;0;6.49307;-0.21069;7.80749;0.00413017;0.0238484;0.0133231
2023-11-08 14:52:09.098;-15.98977;-48.04568;2.715;0;51.59;4.88;0;6.49547;-0.220267;7.70693;0.00146554;0.0229158;0.0134564
2023-11-08 14:52:10.082;-15.98978;-48.04568;2.508;0;51.59;4.88;0;6.47632;-0.248997;7.75961;0.00333078;0.0239816;0.013856
2023-11-08 14:52:11.068;-15.98977;-48.04567;1.375;0;51.59;3.66;0;6.50505;-0.253785;7.78116;0.00519602;0.0263798;0.0102588
2023-11-08 14:52:12.056;-15.98977;-48.04566;746;0;51.59;3.66;0;6.47153;-0.222661;7.83622;0.00492956;0.0261133;0.0134564
2023-11-08 14:52:13.041;-15.98978;-48.04566;996;0;51.59;3.66;0;6.5649;-0.241814;7.72848;0.00559571;0.0251807;0.0123905
2023-11-08 14:52:14.153;-15.98977;-48.04566;621;0;51.53;-13.42;0;6.53617;-0.21069;7.78834;0.00666156;0.0239816;0.0135896
2023-11-08 14:52:15.047;-15.98978;-48.04565;522;0;51.53;-1.22;0;6.46195;-0.268151;7.7644;0.00586217;0.0259801;0.012657
2023-11-08 14:52:16.059;-15.98977;-48.04565;299;0;51.59;-10.98;0;6.50026;-0.248997;7.7213;0.00413017;0.0269127;0.0130567
2023-11-08 14:52:17.053;-15.98978;-48.04564;125;0;51.59;4.88;0;6.45237;-0.184354;7.75961;0.00626187;0.0254472;0.0153216
2023-11-08 14:52:18.180;-15.98977;-48.04564;468;0;51.59;3.66;0;6.43561;-0.232238;7.74285;0.00732772;0.024781;0.0135896
2023-11-08 14:52:19.072;-15.98977;-48.04563;0.44;0;51.59;4.88;0;6.50505;-0.268151;7.75003;0.00559571;0.0235819;0.0149219
2023-11-08 14:52:20.188;-15.98978;-48.04562;687;0;51.59;2.44;0;6.53138;-0.280122;7.77158;0.0063951;0.0217167;0.0117243
2023-11-08 14:52:21.184;-15.98977;-48.04561;175;0;51.59;3.66;0;6.44519;-0.21069;7.82904;0.0042634;0.0270459;0.0146554
2023-11-08 14:52:22.104;-15.98977;-48.04560;0.1;0;51.59;3.66;0;6.46195;-0.196325;7.65666;0.00439663;0.0261133;0.0117243
2023-11-08 14:52:23.087;-15.98978;-48.04560;0.57;0;51.59;-13.42;0;6.45716;-0.237026;7.79313;0.00546248;0.0222496;0.0111914
2023-11-08 14:52:24.204;-15.98978;-48.04559;278;0;51.59;-1.22;0;6.54335;-0.265756;7.8027;0.00359724;0.0239816;0.016121
2023-11-08 14:52:25.211;-15.98977;-48.04559;308;0;51.59;-18.31;0;6.44998;-0.25618;7.69736;0.00146554;0.0235819;0.0134564
2023-11-08 14:52:26.091;-15.98978;-48.04560;1.37;0;51.59;3.66;0;6.49547;-0.21069;7.77876;0.00519602;0.024781;0.0137228
2023-11-08 14:52:27.221;-15.98977;-48.04559;752;0;51.59;-1.22;0;6.57208;-0.229843;7.79791;0.00373047;0.0225161;0.0115911
2023-11-08 14:52:28.136;-15.98977;-48.04559;178;0;51.59;4.88;0;6.52659;-0.260968;7.76918;0.00386371;0.0263798;0.0131899
2023-11-08 14:52:29.125;-15.98977;-48.04558;135;0;51.59;3.66;0;6.50983;-0.268151;7.69496;0.00279786;0.0221164;0.0131899
2023-11-08 14:52:30.232;-15.98976;-48.04557;412;0;51.59;3.66;0;6.4835;-0.234632;7.7644;0.00559571;0.0241149;0.0170536
2023-11-08 14:52:31.123;-15.98977;-48.04558;892;0;51.59;3.66;0;6.50026;-0.282516;7.77637;0.00812711;0.0286447;0.0166539
2023-11-08 14:52:32.118;-15.98977;-48.04558;178;0;51.53;-15.86;0;6.45956;-0.215478;7.7644;0.00652833;0.0245145;0.0141225
2023-11-08 14:52:33.249;-15.98976;-48.04558;0.22;0;51.53;2.44;0;6.4835;-0.251391;7.78834;0.00346401;0.0227825;0.0137228
2023-11-08 14:52:34.160;-15.98975;-48.04557;948;0;51.53;-8.54;0;6.53378;-0.229843;7.75003;0.00479632;0.0239816;0.0125237
2023-11-08 14:52:35.126;-15.98976;-48.04558;517;0;51.59;-3.66;0;6.52659;-0.21069;7.75721;0.00359724;0.024781;0.0125237
2023-11-08 14:52:36.233;-15.98976;-48.04557;318;0;51.53;-17.08;0;6.44998;-0.21069;7.72609;0.00346401;0.0250475;0.0153216
2023-11-08 14:52:37.259;-15.98976;-48.04557;129;0;51.59;3.66;0;6.49547;-0.213084;7.69018;0.00546248;0.0246478;0.0113247
2023-11-08 14:52:38.140;-15.98975;-48.04557;0.63;0;51.59;4.88;0;6.46434;-0.260968;7.75961;0.00226493;0.0205176;0.0137228
2023-11-08 14:52:39.166;-15.98975;-48.04556;929;0;51.59;1.22;0;6.51941;-0.253785;7.81228;0.0021317;0.024781;0.0134564
2023-11-08 14:52:40.173;-15.98974;-48.04555;1.331;0;51.59;3.66;0;6.49068;-0.232238;7.75482;0.00586217;0.0225161;0.0153216
2023-11-08 14:52:41.177;-15.98973;-48.04555;1.193;0;51.59;3.66;0;6.46195;-0.184354;7.79313;0.00346401;0.0205176;0.0142557
2023-11-08 14:52:42.168;-15.98973;-48.04554;1.084;0;51.59;3.66;0;6.42604;-0.31364;7.83143;0.00572894;0.0221164;0.0154548
2023-11-08 14:52:43.165;-15.98973;-48.04555;1.165;0;51.59;3.66;0;6.54814;-0.25618;7.74045;0.00466309;0.0233155;0.0150551
2023-11-08 14:52:44.172;-15.98972;-48.04555;793;0;51.59;-3.66;0;6.44519;-0.208296;7.83143;0.00559571;0.0181194;0.0122573
2023-11-08 14:52:45.171;-15.98973;-48.04555;205;0;51.59;3.66;0;6.50026;-0.244209;7.78834;0.00746095;0.0199847;0.0118576
2023-11-08 14:52:46.170;-15.98973;-48.04555;713;0;51.53;-1.22;0;6.47632;-0.246603;7.8865;0.00413017;0.0251807;0.0115911
2023-11-08 14:52:47.131;-15.98974;-48.04557;1.113;0;51.59;-19.53;0;6.52659;-0.234632;7.72848;0.00199847;0.0223828;0.0125237
2023-11-08 14:52:48.201;-15.98975;-48.04557;723;0;51.53;-2.44;0;6.49307;-0.241814;7.7644;0.00599541;0.0206508;0.0123905
2023-11-08 14:52:49.216;-15.98975;-48.04557;1.002;0;51.59;-15.86;0;6.49786;-0.258574;7.66384;0.0021317;0.0245145;0.013856
2023-11-08 14:52:50.226;-15.98975;-48.04557;664;0;51.59;3.66;0;6.54335;-0.237026;7.82904;0.00492956;0.0239816;0.0131899
2023-11-08 14:52:51.220;-15.98975;-48.04558;522;0;51.59;4.88;0;6.44519;-0.227449;7.81228;0.00466309;0.0238484;0.0151884
2023-11-08 14:52:52.224;-15.98976;-48.04558;824;0;51.59;2.44;0;6.50983;-0.306458;7.78355;0.00839357;0.024781;0.012657
2023-11-08 14:52:53.227;-15.98976;-48.04557;289;0;51.53;3.66;0;6.54096;-0.289698;7.87692;0.00506279;0.0194518;0.0133231
2023-11-08 14:52:54.245;-15.98976;-48.04557;289;0;51.59;4.88;0;6.61518;-0.246603;7.79791;0.00612864;0.0198515;0.0122573
2023-11-08 14:52:55.233;-15.98976;-48.04557;483;0;51.53;3.66;0;6.50983;-0.203507;7.72369;0.00559571;0.0241149;0.0133231
2023-11-08 14:52:56.251;-15.98976;-48.04558;897;0;51.53;-19.53;0;6.52899;-0.21069;7.85298;0.00666156;0.0227825;0.0139893
2023-11-08 14:52:57.242;-15.98975;-48.04557;867;0;51.47;0;0;6.50026;-0.232238;7.80031;0.00492956;0.0203844;0.0165207
2023-11-08 14:52:58.250;-15.98975;-48.04557;446;0;51.53;-18.31;0;6.50744;-0.280122;7.73088;0.00559571;0.0223828;0.0149219
2023-11-08 14:52:59.296;-15.98974;-48.04557;1.039;0;51.53;-6.1;0;6.45477;-0.155623;7.65426;0.00479632;0.0251807;0.0127902
2023-11-08 14:53:00.275;-15.98975;-48.04558;842;0;51.47;-17.08;0;6.50265;-0.294487;7.79073;0.00253139;0.0225161;0.0141225
2023-11-08 14:53:01.324;-15.98974;-48.04557;357;0;51.53;-17.08;0;6.50744;-0.232238;7.88171;0.00679479;0.0203844;0.0146554
2023-11-08 14:53:02.328;-15.98974;-48.04558;1.148;0;51.59;3.66;0;6.50505;-0.158017;7.79791;0.00559571;0.0259801;0.0127902
2023-11-08 14:53:03.308;-15.98974;-48.04558;668;0;51.53;-18.31;0;6.57687;-0.181959;7.83383;0.00626187;0.0238484;0.0131899
2023-11-08 14:53:04.286;-15.98974;-48.04558;181;0;51.59;2.44;0;6.47392;-0.215478;7.81946;0.00239816;0.0241149;0.0122573
2023-11-08 14:53:05.276;-15.98975;-48.04558;417;0;51.59;3.66;0;6.50744;-0.201113;7.8027;0.00452986;0.0253139;0.014389
2023-11-08 14:53:06.288;-15.98975;-48.04558;406;0;51.53;-18.31;0;6.47392;-0.191536;7.74764;0.00866003;0.0270459;0.0150551
2023-11-08 14:53:07.302;-15.98975;-48.04558;117;0;51.53;-14.64;0;6.4811;-0.272939;7.72609;0.00532925;0.0245145;0.0123905
2023-11-08 14:53:08.369;-15.98976;-48.04559;962;0;51.59;2.44;0;6.45477;-0.196325;7.77158;0.00253139;0.0253139;0.0147887
2023-11-08 14:53:09.352;-15.98976;-48.04559;1.184;0;51.47;-17.08;0;6.52659;-0.217872;7.79073;0.00679479;0.0234487;0.0127902
2023-11-08 14:53:10.338;-15.98976;-48.04559;0.85;0;51.53;-17.08;0;6.48589;-0.251391;7.73327;0.00359724;0.0253139;0.0134564
2023-11-08 14:53:11.347;-15.98976;-48.04558;129;0;51.59;3.66;0;6.53138;-0.229843;7.82186;0.00519602;0.0231822;0.0118576
2023-11-08 14:53:12.325;-15.98975;-48.04558;218;0;51.47;-15.86;0;6.50026;-0.186748;7.83622;0.00652833;0.0251807;0.0135896
2023-11-08 14:53:13.307;-15.98976;-48.04557;426;0;51.53;-18.31;0;6.51941;-0.174777;7.79313;0.00306432;0.023049;0.0154548
2023-11-08 14:53:14.259;-15.98976;-48.04557;426;0;51.59;3.66;0;6.50026;-0.234632;7.70215;0.00319755;0.0205176;0.0141225
2023-11-08 14:53:15.321;-15.98975;-48.04556;1.086;0;51.53;-19.53;0;6.47392;-0.280122;7.73567;0.00226493;0.0226493;0.0153216
2023-11-08 14:53:16.197;-15.98974;-48.04556;769;0;51.59;-3.66;0;6.59603;-0.248997;7.81467;0.00293109;0.0245145;0.0162542
2023-11-08 14:53:17.201;-15.98974;-48.04555;958;0;51.59;3.66;0;6.53617;-0.237026;7.70933;0.000932619;0.0218499;0.0137228
2023-11-08 14:53:18.449;-15.98974;-48.04555;1.071;0;51.53;-17.08;0;6.53617;-0.232238;7.87692;0.0042634;0.0183859;0.0113247
2023-11-08 14:53:19.456;-15.98973;-48.04554;1.488;0;51.59;3.66;0;6.47632;-0.241814;7.75482;0.00266462;0.0273124;0.0139893
2023-11-08 14:53:20.454;-15.98973;-48.04554;1.488;0;51.59;3.66;0;6.52181;-0.268151;7.77397;0.00599541;0.0238484;0.0163874
2023-11-08 14:53:21.241;-15.98973;-48.04554;1.278;0;51.53;-18.31;0;6.45477;-0.25618;7.79791;0.00506279;0.0249142;0.0129234
2023-11-08 14:53:22.472;-15.98973;-48.04554;1.043;0;51.59;-6.1;0;6.50505;-0.227449;7.80749;0.00266462;0.0217167;0.0137228
2023-11-08 14:53:23.472;-15.98973;-48.04554;472;0;51.59;2.44;0;6.51223;-0.179565;7.7213;0.00333078;0.0245145;0.0182527
2023-11-08 14:53:24.481;-15.98974;-48.04555;877;0;51.53;-18.31;0;6.51462;-0.270545;7.762;0.00266462;0.0266462;0.0146554
2023-11-08 14:53:25.237;-15.98974;-48.04555;1.278;0;51.53;-12.2;0;6.51223;-0.272939;7.83383;0.00452986;0.0243813;0.0123905
2023-11-08 14:53:26.243;-15.98973;-48.04555;0.74;0;51.59;2.44;0;6.5242;-0.201113;7.7644;0.00839357;0.0254472;0.0127902
2023-11-08 14:53:27.263;-15.98973;-48.04554;242;0;51.53;-18.31;0;6.51462;-0.237026;7.82186;0.00466309;0.0227825;0.0139893
2023-11-08 14:53:28.506;-15.98973;-48.04554;214;0;51.53;-10.98;0;6.46913;-0.169988;7.70933;0.00119908;0.0211838;0.0122573
2023-11-08 14:53:29.505;-15.98972;-48.04554;356;0;51.59;3.66;0;6.53856;-0.162806;7.8051;0.00306432;0.0245145;0.0123905
2023-11-08 14:53:30.512;-15.98973;-48.04554;477;0;51.53;-19.53;0;6.43083;-0.241814;7.81946;0.0063951;0.0274456;0.0154548
2023-11-08 14:53:31.513;-15.98976;-48.04559;4.823;0;51.59;-6.1;0;6.52899;-0.301669;7.83143;0.00612864;0.021317;0.0130567
2023-11-08 14:53:32.420;-15.98976;-48.04560;3.927;0;51.59;2.44;0;6.51223;-0.227449;7.70454;0.00319755;0.0250475;0.0137228
2023-11-08 14:53:33.456;-15.98976;-48.04560;2.823;0;51.47;-18.31;0;6.50265;-0.251391;7.73088;0.00599541;0.0218499;0.012657
2023-11-08 14:53:34.439;-15.98977;-48.04559;2.009;0;51.53;-15.86;0;6.50744;-0.227449;7.86735;0.00479632;0.0238484;0.0113247
2023-11-08 14:53:35.431;-15.98977;-48.04559;1.724;0;51.59;3.66;0;6.51702;-0.227449;7.74285;0.00226493;0.0238484;0.0166539
2023-11-08 14:53:36.310;-15.98977;-48.04560;1.914;0;51.53;-18.31;0;6.54575;-0.237026;7.84101;0.00386371;0.0211838;0.0137228
2023-11-08 14:53:37.552;-15.98977;-48.04560;1.38;0;51.59;3.66;0;6.4835;-0.167594;7.73327;-0.00159877;0.0254472;0.013856
2023-11-08 14:53:38.550;-15.98977;-48.04559;755;0;51.59;2.44;0;6.40449;-0.205901;7.71891;0.00492956;0.0237152;0.017853
2023-11-08 14:53:39.550;-15.98977;-48.04559;833;0;51.59;3.66;0;6.56251;-0.222661;7.69736;0.00706126;0.0205176;0.0113247
2023-11-08 14:53:40.465;-15.98977;-48.04559;869;0;51.59;3.66;0;6.47871;-0.201113;7.77637;0.00626187;0.0239816;0.0151884
2023-11-08 14:53:41.462;-15.98978;-48.04559;1.922;0;51.53;3.66;0;6.4835;-0.227449;7.73567;0.00532925;0.0218499;0.0127902
2023-11-08 14:53:42.490;-15.98978;-48.04559;856;0;51.59;3.66;0;6.49786;-0.227449;7.75961;0.00319755;0.0237152;0.0127902
2023-11-08 14:53:43.473;-15.98978;-48.04558;0.58;0;51.59;3.66;0;6.42843;-0.205901;7.75961;0.00226493;0.0233155;0.0199847
2023-11-08 14:53:44.590;-15.98977;-48.04558;122;0;51.53;-8.54;0;6.46674;-0.213084;7.8051;0.00799387;0.0229158;0.0133231
2023-11-08 14:53:45.476;-15.98977;-48.04558;288;0;51.53;3.66;0;6.50983;-0.248997;7.7213;0.00679479;0.0237152;0.0149219
2023-11-08 14:53:46.537;-15.98976;-48.04558;0.15;0;51.59;-17.08;0;6.43801;-0.186748;7.74764;0.00599541;0.0234487;0.0158545
2023-11-08 14:53:47.524;-15.98976;-48.04558;463;0;51.59;-3.66;0;6.56251;-0.177171;7.84819;0.00572894;0.0241149;0.0137228
2023-11-08 14:53:48.565;-15.98976;-48.04558;458;0;51.59;-17.08;0;6.56251;-0.217872;7.7644;0.00559571;0.0234487;0.0134564
2023-11-08 14:53:49.543;-15.98975;-48.04558;1.087;0;51.59;3.66;0;6.49307;-0.241814;7.70933;0.00572894;0.0214502;0.0133231
2023-11-08 14:53:50.523;-15.98974;-48.04558;1.355;0;51.53;2.44;0;6.50744;-0.225055;7.84101;0.00586217;0.0222496;0.014389
2023-11-08 14:53:51.519;-15.98973;-48.04558;1.771;0;51.53;3.66;0;6.4811;-0.215478;7.68299;0.00546248;0.0262466;0.0146554
2023-11-08 14:53:52.536;-15.98972;-48.04557;1.472;0;51.53;2.44;0;6.51941;-0.222661;7.79073;0.00439663;0.0261133;0.0129234
2023-11-08 14:53:53.526;-15.98971;-48.04557;1.459;0;51.53;-19.53;0;6.54096;-0.270545;7.73088;0.00519602;0.0210505;0.0145222
2023-11-08 14:53:54.509;-15.98970;-48.04557;1.428;0;51.53;-2.44;0;6.46195;-0.248997;7.79552;0.00666156;0.0246478;0.0157213
2023-11-08 14:53:55.511;-15.98969;-48.04557;1.362;0;51.53;-18.31;0;6.56011;-0.232238;7.88889;0.00746095;0.0241149;0.0133231
2023-11-08 14:53:56.515;-15.98970;-48.04557;322;0;51.59;3.66;0;6.54335;-0.263362;7.85298;0.00746095;0.0238484;0.0142557
2023-11-08 14:53:57.638;-15.98969;-48.04556;577;0;51.53;-15.86;0;6.52181;-0.272939;7.77397;0.00612864;0.0254472;0.016121
2023-11-08 14:53:58.521;-15.98968;-48.04556;1.084;0;51.59;3.66;0;6.4835;-0.201113;7.74285;0.00599541;0.0243813;0.0155881
2023-11-08 14:53:59.612;-15.98969;-48.04555;493;0;51.53;3.66;0;6.4811;-0.229843;7.75482;0.00159877;0.0242481;0.0153216
2023-11-08 14:54:00.591;-15.98968;-48.04555;543;0;51.59;4.88;0;6.49068;-0.275333;7.68539;0.00532925;0.0231822;0.0150551
2023-11-08 14:54:01.615;-15.98968;-48.04555;1.121;0;51.53;2.44;0;6.45956;-0.227449;7.87214;0.00359724;0.0242481;0.0118576
2023-11-08 14:54:02.596;-15.98968;-48.04555;789;0;51.53;3.66;0;6.48829;-0.263362;7.75482;0.00319755;0.023049;0.0130567
2023-11-08 14:54:03.587;-15.98967;-48.04555;949;0;51.53;3.66;0;6.51941;-0.217872;7.8051;0.00466309;0.0210505;0.0141225
2023-11-08 14:54:04.584;-15.98966;-48.04555;1.406;0;51.53;0;0;6.48829;-0.237026;7.7644;0.00413017;0.0234487;0.0141225
2023-11-08 14:54:05.579;-15.98965;-48.04555;1.75;0;51.53;-10.98;0;6.55532;-0.244209;7.89129;0.00572894;0.0239816;0.0105253
2023-11-08 14:54:06.557;-15.98964;-48.04554;1.813;0;51.53;3.66;0;6.50744;-0.248997;7.79791;0.00452986;0.0211838;0.0133231
2023-11-08 14:54:07.560;-15.98963;-48.04553;1.808;0;51.53;-8.54;0;6.47632;-0.258574;7.80749;0.00932619;0.0222496;0.013856
2023-11-08 14:54:08.564;-15.98963;-48.04553;1.463;0;51.59;-17.08;0;6.52659;-0.277727;7.81707;0.00253139;0.0229158;0.0158545
2023-11-08 14:54:09.570;-15.98962;-48.04553;1.78;0;51.59;-14.64;0;6.49547;-0.229843;7.69736;0.00253139;0.0277121;0.0101256
2023-11-08 14:54:10.583;-15.98962;-48.04553;1.65;0;51.59;-17.08;0;6.59363;-0.222661;7.78594;0.00519602;0.0215835;0.0118576
2023-11-08 14:54:11.580;-15.98963;-48.04552;0.99;0;51.59;3.66;0;6.4835;-0.234632;7.80031;0.00746095;0.0255804;0.0165207
2023-11-08 14:54:12.635;-15.98964;-48.04553;0.24;0;51.59;-12.2;0;6.46674;-0.244209;7.78116;0.00599541;0.0242481;0.0149219
2023-11-08 14:54:13.638;-15.98965;-48.04552;231;0;51.59;3.66;0;6.46434;-0.241814;7.81946;0.00226493;0.0225161;0.0147887
2023-11-08 14:54:14.629;-15.98964;-48.04552;302;0;51.59;3.66;0;6.54814;-0.260968;7.82186;0.00599541;0.0241149;0.0127902
2023-11-08 14:54:15.618;-15.98965;-48.04551;304;0;51.59;3.66;0;6.54814;-0.21069;7.71172;0.00506279;0.0233155;0.0113247
2023-11-08 14:54:16.619;-15.98965;-48.04550;191;0;51.59;3.66;0;6.48589;-0.241814;7.69257;0.00679479;0.0235819;0.0151884
2023-11-08 14:54:17.606;-15.98964;-48.04550;664;0;51.59;3.66;0;6.43561;-0.143652;7.76918;0.00466309;0.0237152;0.0127902
2023-11-08 14:54:18.730;-15.98964;-48.04549;1.166;0;51.59;3.66;0;6.43322;-0.150835;7.73327;0.00706126;0.026513;0.0154548
2023-11-08 14:54:19.721;-15.98965;-48.04549;519;0;51.59;3.66;0;6.56251;-0.186748;7.81467;0.00319755;0.0243813;0.0122573
2023-11-08 14:54:20.658;-15.98964;-48.04548;908;0;51.59;3.66;0;6.53378;-0.268151;7.74524;0.00799387;0.0229158;0.0151884
2023-11-08 14:54:21.652;-15.98964;-48.04548;0.14;0;51.59;3.66;0;6.49307;-0.225055;7.68299;0.00719449;0.0254472;0.012657
2023-11-08 14:54:22.708;-15.98965;-48.04548;355;0;51.59;3.66;0;6.52659;-0.21069;7.79313;0.00119908;0.0250475;0.0131899
2023-11-08 14:54:23.690;-15.98965;-48.04548;325;0;51.53;-17.08;0;6.49307;-0.237026;7.80031;0.00546248;0.0242481;0.0165207
2023-11-08 14:54:24.679;-15.98966;-48.04548;0.12;0;51.59;3.66;0;6.50983;-0.196325;7.83143;0.00333078;0.0231822;0.0147887
2023-11-08 14:54:25.675;-15.98966;-48.04547;278;0;51.53;-7.32;0;6.5242;-0.253785;7.69257;0.00492956;0.0233155;0.0151884
2023-11-08 14:54:26.664;-15.98966;-48.04548;462;0;51.53;-18.31;0;6.58166;-0.25618;7.83862;0.00413017;0.0229158;0.0141225
2023-11-08 14:54:27.779;-15.98967;-48.04548;608;0;51.53;-18.31;0;6.50026;-0.272939;7.75003;0.00719449;0.0231822;0.0157213
2023-11-08 14:54:28.783;-15.98966;-48.04547;0.16;0;51.59;-9.76;0;6.51941;-0.282516;7.78116;0.00879326;0.0210505;0.0125237
2023-11-08 14:54:29.779;-15.98967;-48.04547;335;0;51.59;3.66;0;6.50983;-0.196325;7.762;0.00359724;0.026513;0.0133231
2023-11-08 14:54:30.672;-15.98967;-48.04547;374;0;51.53;-17.08;0;6.47632;-0.277727;7.82186;0.00452986;0.0205176;0.0131899
2023-11-08 14:54:31.678;-15.98967;-48.04547;254;0;51.59;-12.2;0;6.54575;-0.244209;7.73088;0.00479632;0.0275789;0.0135896
2023-11-08 14:54:32.709;-15.98967;-48.04546;0.27;0;51.59;3.66;0;6.47153;-0.186748;7.85777;0.00466309;0.0258469;0.0141225
2023-11-08 14:54:33.695;-15.98967;-48.04546;187;0;51.59;3.66;0;6.47153;-0.294487;7.79313;0.00373047;0.0197182;0.0141225
2023-11-08 14:54:34.807;-15.98968;-48.04547;599;0;51.59;3.66;0;6.55772;-0.232238;7.74764;0.00666156;0.0237152;0.0110582
2023-11-08 14:54:35.695;-15.98967;-48.04546;525;0;51.59;3.66;0;6.41885;-0.234632;7.82665;0.00572894;0.0245145;0.012657
2023-11-08 14:54:36.689;-15.98965;-48.04547;1.483;0;51.59;-9.76;0;6.46434;-0.179565;7.71412;0.00226493;0.0229158;0.0147887
2023-11-08 14:54:37.697;-15.98965;-48.04547;1.47;0;51.59;3.66;0;6.49786;-0.316035;7.72848;0.00599541;0.0239816;0.0122573
2023-11-08 14:54:38.729;-15.98965;-48.04547;574;0;51.59;-18.31;0;6.54814;-0.217872;7.68539;0.00373047;0.0241149;0.0142557
2023-11-08 14:54:39.835;-15.98963;-48.04546;947;0;51.59;1.22;0;6.45716;-0.248997;7.7644;0.00159877;0.0235819;0.0145222
2023-11-08 14:54:40.832;-15.98960;-48.04545;1.733;0;51.59;-14.64;0;6.4811;-0.244209;7.68299;0.00546248;0.0243813;0.014389
2023-11-08 14:54:41.708;-15.98959;-48.04545;1.749;0;51.65;-13.42;0;6.51462;-0.222661;7.77876;0.0063951;0.0214502;0.014389
2023-11-08 14:54:42.835;-15.98961;-48.04545;932;0;51.59;-14.64;0;6.47392;-0.21069;7.81467;0.00439663;0.0225161;0.0150551
2023-11-08 14:54:43.822;-15.98960;-48.04545;1.308;0;51.65;-9.76;0;6.49786;-0.241814;7.78594;0.00546248;0.0229158;0.0154548
2023-11-08 14:54:44.823;-15.98961;-48.04546;1.537;0;51.59;3.66;0;6.49786;-0.320823;7.79791;0.00559571;0.0243813;0.0141225
2023-11-08 14:54:45.810;-15.98955;-48.04544;1.841;0;51.65;-13.42;0;6.41646;-0.241814;7.75482;0.00652833;0.0245145;0.0175865
2023-11-08 14:54:46.795;-15.98946;-48.04542;4.307;0;51.65;3.66;0;6.46434;-0.229843;7.87932;0.0063951;0.023049;0.0113247
2023-11-08 14:54:47.780;-15.98944;-48.04542;4.231;0;51.59;3.66;0;6.47632;-0.227449;7.80989;0.00226493;0.0242481;0.0137228
2023-11-08 14:54:48.763;-15.98943;-48.04542;4.091;0;51.65;4.88;0;6.49307;-0.198719;7.78594;0.00666156;0.0237152;0.0141225
2023-11-08 14:54:49.750;-15.98931;-48.04539;7.183;0;51.65;4.88;0;6.49068;-0.222661;7.71172;-0.000666156;0.023049;0.0134564
2023-11-08 14:54:50.749;-15.98927;-48.04539;7.115;0;51.59;4.88;0;6.48829;-0.196325;7.73567;0.00532925;0.0257136;0.0119908
2023-11-08 14:54:51.820;-15.98926;-48.04539;6.448;0;51.59;3.66;0;6.52659;-0.189142;7.81946;0.00572894;0.0207841;0.0127902
2023-11-08 14:54:52.802;-15.98928;-48.04540;4.412;0;51.59;2.44;0;6.50265;-0.251391;7.81946;0.00692802;0.0231822;0.0165207
2023-11-08 14:54:53.800;-15.98929;-48.04541;3.574;0;51.53;-17.08;0;6.44759;-0.179565;7.70933;0.00306432;0.0231822;0.0135896
2023-11-08 14:54:54.791;-15.98931;-48.04542;3.064;0;51.53;0;0;6.46195;-0.203507;7.74285;0.00599541;0.0223828;0.0158545
2023-11-08 14:54:55.775;-15.98931;-48.04542;2.596;0;51.59;-18.31;0;6.47153;-0.237026;7.79313;0.00586217;0.0221164;0.0149219
2023-11-08 14:54:56.780;-15.98935;-48.04543;1.29;0;51.65;4.88;0;6.54096;-0.232238;7.88889;0.00732772;0.0206508;0.0127902
2023-11-08 14:54:57.803;-15.98937;-48.04544;1.324;0;51.59;-7.32;0;6.47871;-0.23942;7.69018;0.00692802;0.0259801;0.0169204
2023-11-08 14:54:58.789;-15.98936;-48.04544;1.687;0;51.65;3.66;0;6.46195;-0.229843;7.72369;0.00159877;0.0253139;0.0165207
